Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Revenue_per_Month,Average_Monthly_Charges,Charges_Evolution,Total_Services,Contract_Risk_Score,Payment_Risk_Score,Service_Dependency_Score,Loyalty_Adjusted_Value,Gender_Encoded,Contract_Encoded,Payment Method_Encoded,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Value_Segment_Low,Value_Segment_Medium,Value_Segment_High,Value_Segment_Premium
Female,No,No,No,-0.664404140329236,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.5003970418060546,-1.003078807981897,No,-1.4435849459633896,-1.4435849459633896,-0.6067709614709366,1,2,3,-1.055012658184437,-1.2286354963564823,0,1,2,False,False,True,True,False,False,False
Male,No,Yes,No,1.3421984579098853,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8582384759466447,1.4173106989252202,No,0.8186470004274403,0.8186470004274403,0.42608103474164055,7,1,1,1.7144859800593935,1.2322440534157517,1,2,1,True,False,False,False,False,False,True
Male,No,No,No,-1.3722179328725688,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9031789700460309,-0.9917635388748448,No,0.801477909071035,0.801477909071035,1.1809599947635068,3,3,3,0.6591623031757442,-0.3927462828578671,1,0,2,False,True,False,False,False,False,True
Female,No,No,No,0.5253569523962796,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.3335776899583864,-0.24688918883536082,No,-1.3814736639540215,-1.3814736639540215,0.5232831753204139,1,2,2,-1.055012658184437,-0.7255073017823598,0,1,3,False,False,True,True,False,False,False
Male,No,No,No,0.4941272060549305,No,No phone service,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),-0.9460616878040636,0.011755441933311402,No,-0.9935160976506657,-0.9935160976506657,0.5415354299981997,2,2,1,-1.055012658184437,-0.3391771035510017,1,1,1,True,False,False,False,True,False,False
Female,No,No,No,-1.0014835719110122,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.46762904460486593,-0.5795344020253032,No,0.5653956875343427,0.5653956875343427,-1.1710860462620871,6,3,3,1.4846416533919846,-0.09906572920343808,0,0,2,True,False,False,False,False,True,False
Male,No,No,No,1.2728801509291057,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5075523606506518,0.020597043469445606,No,-1.4953052477564748,-1.4953052477564748,-0.13550716123033107,1,1,1,-1.055012658184437,-0.8130753551180301,1,2,1,False,False,True,True,False,False,False
Male,No,Yes,No,-1.0014835719110122,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4825303431135377,-1.2544044886160657,No,-1.4541760982988667,-1.4541760982988667,-0.3057920620393718,1,2,2,-1.055012658184437,-1.3618868364295886,1,1,3,False,False,True,True,False,False,False
Female,No,Yes,Yes,-1.169363051421521,No,No phone service,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-1.1359467380174333,-1.207828392385316,No,-1.0325852560402387,-1.0325852560402387,-1.119243837015007,1,3,3,-1.734549940760439,-1.1862833121851866,0,0,2,True,False,False,True,False,False,False
Female,No,Yes,Yes,1.3421984579098853,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),1.3531540099897084,1.612311391320244,No,1.354709925616095,1.354709925616095,-0.10591079026158623,6,1,1,1.235007287882481,1.5348311439814293,0,2,1,False,True,False,False,False,False,True
Male,No,Yes,No,0.616648945723346,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.48788714277914,-0.31841061906979495,No,-1.517595969677784,-1.517595969677784,0.313809675238472,1,2,1,-1.055012658184437,-0.8890843603662463,1,1,0,False,False,True,True,False,False,False
Female,No,No,No,1.1778445532978405,Yes,Yes,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,1.0153149247686561,1.3671289982779367,No,0.9846914772694149,0.9846914772694149,0.3082483061935281,4,2,3,0.6591623031757442,1.2860341331501595,0,1,2,False,True,False,False,False,False,True
Female,No,No,No,-1.3722179328725688,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.01342927699551904,-1.1898888153907505,No,-0.20159427808509356,-0.20159427808509356,2.5460719627296706,3,3,3,0.32025948200819615,-0.7608335381758039,0,0,2,True,False,False,False,True,False,False
Male,No,No,No,-0.07808393064536283,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-0.4345479110371925,-0.051373856564771926,No,-0.3731505769943954,-0.3731505769943954,-0.6915006927749122,2,3,1,-0.5152207685066297,-0.08947377149586105,1,0,1,True,False,False,False,True,False,False
Female,Yes,Yes,No,1.3421984579098853,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.8100319801030563,1.4019071744447256,No,0.7788990755668793,0.7788990755668793,0.3263548290941555,7,1,1,1.7144859800593935,1.2014803918719925,0,2,1,True,False,False,False,False,True,False
Male,No,No,No,-0.07808393064536283,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,-0.3060073979340034,-0.006990585387838603,No,-0.2638463877991523,-0.2638463877991523,-0.47944521393665546,3,3,3,-0.06576177140825509,0.003635893656489509,1,0,2,True,False,False,False,True,False,False
Male,No,Yes,No,-0.16269600024136927,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),-1.4896733510245017,-0.6909086976333523,No,-1.453978789929719,-1.453978789929719,-0.38363898074915975,1,3,1,-1.055012658184437,-1.0588272984919798,1,0,0,False,False,True,True,False,False,False
Male,No,Yes,No,1.2961659146483886,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.7086053110260208,1.3272190781635316,No,0.6670498793534024,0.6670498793534024,0.4574193899630344,6,1,1,1.4846416533919846,1.1242072047148948,1,2,1,True,False,False,False,False,True,False
Male,No,Yes,Yes,-0.03718284843144459,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,-0.12679785084696976,0.02342919112999124,No,-0.26389614370958364,-0.26389614370958364,1.6115480500224868,2,3,3,-0.06576177140825509,0.14483037161542195,1,0,2,True,False,False,False,True,False,False
Male,No,Yes,Yes,0.3978215085741403,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.5129221364298944,-0.4318804516777556,No,-1.5188879720870216,-1.5188879720870216,0.057971155110741704,1,1,1,-1.055012658184437,-0.9601944398245227,1,2,0,False,False,True,True,False,False,False
Female,Yes,Yes,Yes,-0.16269600024136927,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),0.6892556607310548,0.28468778137612494,No,0.8088448800177708,0.8088448800177708,-1.4456279848409876,2,3,1,-0.06576177140825509,0.5960603841851484,0,0,0,False,True,False,False,False,True,False
Female,No,Yes,No,1.0291015436184652,Yes,Yes,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0.2592931220542093,0.9687997263909223,No,0.2260533541732798,0.2260533541732798,0.37611648400926984,4,1,1,0.6591623031757442,0.7531730560424535,0,2,0,True,False,False,False,False,True,False
Male,No,Yes,Yes,-1.6443435132739284,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.5502899341038993,-1.495070819887164,No,0.5483658270387437,0.5483658270387437,-0.009353913158557138,2,3,3,-0.06576177140825509,-1.1649066631671692,1,0,2,False,True,False,False,False,True,False
Male,No,No,No,-1.3722179328725688,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-1.48788714277914,-1.5136510906636225,No,-1.304333743596105,-1.304333743596105,-1.9430553187786348,1,3,3,-1.055012658184437,-1.621081519989477,1,0,2,False,False,True,True,False,False,False
Female,No,Yes,No,0.8718687965981413,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.5337939403923644,1.304819961979727,No,1.4575746384675519,1.4575746384675519,0.8352213069776475,6,2,1,1.4846416533919846,1.4942895820091169,0,1,0,False,True,False,False,False,False,True
Male,No,No,No,-1.6443435132739284,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4986089893187626,-1.9129603152273207,No,-1.4981931710881626,-1.4981931710881626,-0.009353913158557138,1,3,2,-1.055012658184437,-1.9648487597017843,1,0,3,False,False,True,True,False,False,False
Male,No,No,No,-0.25148997342528545,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.5165035641169538,-0.7610623864138839,No,-1.4768508395588804,-1.4768508395588804,-0.42559354526565485,1,2,2,-1.055012658184437,-1.1132200493885898,1,1,3,False,False,True,True,False,False,False
Female,No,No,No,0.8173214745000715,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.5111318965491862,-0.2226623572434435,No,-1.5216337630676637,-1.5216337630676637,0.10647154338785912,1,2,1,-1.055012658184437,-0.8845127886771167,0,1,0,False,False,True,True,False,False,False
Female,No,Yes,No,0.8173214745000715,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),-0.12183679825821324,0.6939457197693177,No,-0.0826756416134381,-0.0826756416134381,-0.45379555522512,4,2,1,0.32025948200819615,0.42359762780243293,0,1,0,True,False,False,False,True,False,False
Female,No,Yes,Yes,-0.6062228409923245,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5218780877722786,-0.9945280032268372,No,-1.4907379856843481,-1.4907379856843481,-0.3357781127008815,1,1,2,-1.055012658184437,-1.22994390054674,0,2,3,False,False,True,True,False,False,False
Female,No,No,No,-1.6443435132739284,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.473608382149955,-1.904518214929548,No,-1.4730894154873193,-1.4730894154873193,-0.009353913158557138,1,3,2,-1.055012658184437,-1.9508056140466277,0,0,3,False,False,True,True,False,False,False
Male,No,No,Yes,-1.6443435132739284,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.468258796063726,-1.9027354661023341,No,-1.4677184512812964,-1.4677184512812964,-0.009353913158557138,1,3,2,-1.055012658184437,-1.9478283856517573,1,0,3,False,False,True,True,False,False,False
Male,No,No,No,1.1291286375321483,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,0.2396946859427787,1.0558939221335273,No,0.27617320999051226,0.27617320999051226,-0.44248562877928094,5,2,3,0.6591623031757442,0.7651118283426418,1,1,2,True,False,False,False,False,True,False
Male,No,No,No,-1.3722179328725688,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,-0.3159996530430304,-1.1534150401913041,No,-0.03780869315810103,-0.03780869315810103,-3.139837650738686,2,3,2,-0.06576177140825509,-0.9156317702269803,1,0,3,True,False,False,False,True,False,False
Male,No,No,No,0.67564931447137,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.534429876346814,-0.28599412050502765,No,-1.5146398921793556,-1.5146398921793556,-0.216148022540923,1,1,1,-1.055012658184437,-0.9373977490974574,1,2,1,False,False,True,True,False,False,False
Male,No,No,No,-1.6443435132739284,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.47810633034294436,-1.6597605807304459,No,-0.47670982186653726,-0.47670982186653726,-0.009353913158557138,1,3,1,-1.055012658184437,-1.5050749905525915,1,0,1,True,False,False,False,True,False,False
Female,No,Yes,Yes,1.3192707200867548,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.48788714277914,0.0735527024031065,No,-1.4644922357225836,-1.4644922357225836,-0.25327506228113333,1,1,1,-1.055012658184437,-0.7811511242230386,0,2,0,False,False,True,True,False,False,False
Male,No,Yes,Yes,0.925308196701814,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.8518143092221713,1.1668700963871297,No,0.922157054341132,0.922157054341132,-0.883837632654289,3,3,1,0.32025948200819615,1.1119623364704492,1,0,1,False,True,False,False,False,False,True
Female,No,No,No,1.2961659146483886,Yes,Yes,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0.8469955075629829,1.407703426998049,No,0.8748088332858256,0.8748088332858256,-0.38127975930963043,4,2,1,0.32025948200819615,1.2131150334493328,0,1,0,False,True,False,False,False,False,True
Male,No,Yes,Yes,1.225749465996001,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.3055013505587376,1.4914741390163542,No,1.2416256212173113,1.2416256212173113,0.6971006788394513,5,1,1,1.235007287882481,1.473917769964768,1,2,0,False,True,False,False,False,False,True
Male,No,Yes,No,-0.5503008566685879,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),-0.46469512576041805,-0.48338332687135044,No,-0.5446289149411654,-0.5446289149411654,0.9300269312088796,2,3,1,-0.5152207685066297,-0.319871276233266,1,0,1,True,False,False,False,True,False,False
Female,No,Yes,Yes,-0.25148997342528545,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0153149247686561,0.2656380606393418,No,1.0208177257659041,1.0208177257659041,-0.1277219360743539,4,3,1,0.6591623031757442,0.7283971475432011,0,0,0,False,True,False,False,False,False,True
Female,No,Yes,Yes,0.7615992724386251,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0121152312163701,1.0641927179088264,No,0.9683774081545131,0.9683774081545131,0.46790451746814876,3,3,1,0.6591623031757442,1.157617366859722,0,0,0,False,True,False,False,False,False,True
Female,No,No,No,1.3421984579098853,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),1.200489543529953,1.5514727208258503,No,1.1808020698627448,1.1808020698627448,0.1631570082214476,5,1,1,0.9616197424503081,1.4439193930420973,0,2,0,False,True,False,False,False,False,True
Female,No,Yes,No,0.67564931447137,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,-0.36768977726080226,0.4747637615714347,No,-0.35403134194899494,-0.35403134194899494,-0.15206499972405774,2,3,3,-0.5152207685066297,0.19853497650871002,0,0,2,True,False,False,False,True,False,False
Male,No,No,No,-0.07808393064536283,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6731234194963905,0.32037303650244253,No,0.6871915974219449,0.6871915974219449,-0.20637103788001898,3,3,1,-0.06576177140825509,0.6281176886778767,1,0,0,False,True,False,False,False,True,False
Female,No,Yes,Yes,-1.169363051421521,No,No phone service,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-1.0062392684687946,-1.2174045248206207,No,-1.0578231987524922,-1.0578231987524922,0.5852362814295008,2,3,3,-1.055012658184437,-1.0947422474228423,0,0,2,True,False,False,True,False,False,False
Female,No,Yes,Yes,0.2626105237008902,Yes,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),0.7939501094466718,0.6165428105013118,No,0.7567589372766497,0.7567589372766497,0.40042706093590746,4,3,1,0.32025948200819615,0.8472080083271832,0,0,1,False,True,False,False,False,True,False
Female,No,No,No,0.5561775024752086,Yes,Yes,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),-0.13341397223215076,0.46126405086140193,No,-0.21514711452902646,-0.21514711452902646,0.9565293991561501,3,2,1,-0.06576177140825509,0.3425137265646313,0,1,0,True,False,False,False,True,False,False
Male,No,No,No,-0.11990162427700896,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.1574589439006706,0.41452376408753155,No,1.1438551435262212,1.1438551435262212,0.09235178252652707,5,2,1,1.235007287882481,0.8750720877045736,1,1,1,False,True,False,False,False,False,True
Male,No,No,No,-0.9262870364473353,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.21354490631159695,-0.5981733197916382,No,0.16333206280019988,0.16333206280019988,0.5794076403499342,1,3,1,-1.055012658184437,-0.1606687846908987,1,0,0,False,True,False,False,False,True,False
Male,No,No,No,1.2018960208524838,Yes,No,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,-0.31100303290119724,0.7843337770533162,No,-0.38613203626667403,-0.38613203626667403,0.8770901656489066,3,2,2,-0.06576177140825509,0.36924341971644037,1,1,3,True,False,False,False,True,False,False
Male,Yes,No,No,-0.07808393064536283,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.31100303290119724,-0.038966554287792075,No,-0.3430366411490428,-0.3430366411490428,0.37417565083292814,2,3,1,-0.5152207685066297,7.716513102007474e-05,1,0,1,True,False,False,False,True,False,False
Female,No,No,No,0.8718687965981413,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,1.1686190562043064,1.1874491441597195,No,1.0944779516300185,1.0944779516300185,0.831173932386578,5,2,2,1.235007287882481,1.2859548701161314,0,1,3,False,True,False,False,False,False,True
Female,No,No,No,1.0544463149444097,No,No phone service,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,-0.3510038204003328,0.7205366470184821,No,-0.33815556032708155,-0.33815556032708155,-0.143276632058678,4,1,3,0.6591623031757442,0.30436697171813015,0,2,2,True,False,False,False,True,False,False
Female,No,No,No,-0.25148997342528545,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.5290486008512154,-0.7378365930548526,No,-1.4449241773602832,-1.4449241773602832,-0.8934751571237274,1,2,1,-1.055012658184437,-1.1275378527989084,0,1,1,False,False,True,True,False,False,False
Female,No,Yes,Yes,-0.11990162427700896,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.6973192096798513,0.24521393014598622,No,0.5543202684435101,0.5543202684435101,1.6906778593125933,2,3,3,-0.06576177140825509,0.6218582897966426,0,0,2,False,True,False,False,False,True,False
Male,No,Yes,No,1.3421984579098853,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.542194350877314,1.289716419464784,No,0.5004157054421281,0.5004157054421281,0.4675362937675111,6,1,3,1.4846416533919846,1.025809540174523,1,2,2,True,False,False,False,False,True,False
Male,No,No,No,-0.2065338862520684,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.520086261169393,-0.7955654259341398,No,-1.5561705227430995,-1.5561705227430995,0.37947505521551045,1,1,2,-1.055012658184437,-1.105121765496131,1,2,3,False,False,True,True,False,False,False
Male,Yes,No,No,0.19168912608241448,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8614501733511172,0.6028937984810112,No,0.8924020416130214,0.8924020416130214,-0.4195555711753761,3,3,3,0.32025948200819615,0.8574333138987483,1,0,2,False,True,False,False,False,False,True
Female,No,No,No,0.9777005819424346,Yes,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,0.18246421211947994,0.8959378711351333,No,0.13550952270532393,0.13550952270532393,0.5414162130573313,5,1,2,0.9616197424503081,0.6859580873304165,0,2,3,True,False,False,False,True,False,False
Female,No,Yes,Yes,0.6463267519168698,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.505763063019793,-0.3022059312539207,No,-1.516244870370463,-1.516244870370463,0.10657203239557286,1,1,1,-1.055012658184437,-0.906111039594049,0,2,0,False,False,True,True,False,False,False
Male,No,No,No,-0.788710798441481,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1.007315234271037,-0.2058653499968984,No,1.2220945610476939,1.2220945610476939,-2.593661715548874,4,3,3,0.6591623031757442,0.3563782237581507,1,0,2,False,True,False,False,False,False,True
Male,No,No,Yes,-0.5503008566685879,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5075523606506518,-0.9888274847739564,No,-1.5352014199760766,-1.5352014199760766,0.2901588169009707,1,3,2,-1.055012658184437,-1.1950770467897038,1,0,3,False,False,True,True,False,False,False
Male,No,Yes,No,0.042081316289010746,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,0.5438136125420834,0.38131064904317796,No,0.5674577705892898,0.5674577705892898,-0.311107511897645,5,2,2,1.235007287882481,0.6065448969693238,1,1,3,True,False,False,False,False,True,False
Female,No,Yes,Yes,1.2728801509291057,Yes,Yes,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.9448649995833036,1.409788303459224,No,0.9225889248988013,0.9225889248988013,0.21144866382019362,4,1,1,0.6591623031757442,1.268535801130947,0,2,0,False,True,False,False,False,False,True
Female,No,Yes,No,0.33125677888830296,No,No phone service,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),-0.5941067548571257,0.15228611647056273,No,-0.5543018286469205,-0.5543018286469205,-0.44152566616912103,3,1,1,-0.06576177140825509,-0.07715094569865355,0,2,1,True,False,False,False,True,False,False
Male,No,Yes,No,0.6463267519168698,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),0.47574155578646377,0.8205256321703476,No,0.5149761318961881,0.5149761318961881,-0.48962127533934013,5,2,1,1.235007287882481,0.7879122626307641,1,1,1,True,False,False,False,False,True,False
Female,No,No,No,-0.3939629350220116,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6311472221387906,-0.017692429718213592,No,0.4559146409422599,0.4559146409422599,2.0844196810973696,3,3,3,0.32025948200819615,0.43876384658664147,0,0,2,False,True,False,False,False,True,False
Male,No,No,No,-0.16269600024136927,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.520086261169393,-0.7523897612546329,No,-1.5340075547008356,-1.5340075547008356,0.14242835086361913,1,2,2,-1.055012658184437,-1.09358174219953,1,1,3,False,False,True,True,False,False,False
Male,No,Yes,No,1.225749465996001,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,0.12021048805821648,1.0671999279665334,No,0.15988598637881865,0.15988598637881865,-0.4726094218829784,5,1,2,0.9616197424503081,0.7033650159095304,1,2,3,True,False,False,False,True,False,False
Female,No,Yes,Yes,1.225749465996001,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3388633836795045,1.4638625046502851,No,1.1623146570228002,1.1623146570228002,2.0915717156170324,5,1,1,1.235007287882481,1.4935073378145134,0,2,0,False,True,False,False,False,False,True
Female,Yes,No,No,-0.855590292170263,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),0.37013108675983325,-0.5130886748742866,No,0.21703462803092669,0.21703462803092669,1.8136895818464167,2,3,1,-0.5152207685066297,-0.018802028363043167,0,0,1,False,True,False,False,False,True,False
Female,No,No,No,-1.169363051421521,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5003970418060546,-1.3529962906365738,No,-1.3771971940797374,-1.3771971940797374,-1.3061701870516333,1,3,2,-1.055012658184437,-1.4767818232838517,0,0,3,False,False,True,True,False,False,False
Male,No,No,No,0.8987230475950333,No,No phone service,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),-0.6329093980368061,0.4750272379783724,No,-0.6189861201594745,-0.6189861201594745,-0.1489534017846229,3,1,1,-0.06576177140825509,0.034762020205149506,1,2,1,True,False,False,False,True,False,False
Male,No,Yes,No,1.2961659146483886,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0.49196098864917226,1.2903333372994892,No,0.5752184093063778,0.5752184093063778,-1.0044955261025335,6,1,1,1.235007287882481,0.9806042092207675,1,2,0,True,False,False,False,False,True,False
Male,No,Yes,Yes,0.8718687965981413,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.7005441509024967,1.0646650926760666,No,0.7426578749227605,0.7426578749227605,-0.539363045491351,6,3,3,1.4846416533919846,1.0013094595217304,1,0,2,True,False,False,False,False,True,False
Female,No,No,No,0.19168912608241448,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.5021854043921399,-0.5607588369364278,No,-1.5410930008477821,-1.5410930008477821,0.41138787885638356,1,2,1,-1.055012658184437,-0.9890319024772255,0,1,1,False,False,True,True,False,False,False
Male,No,Yes,Yes,-0.6062228409923245,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.07887793996601902,-0.41118807990100387,No,-0.2137284409132006,-0.2137284409132006,1.5863901888055982,4,3,1,0.32025948200819615,-0.10016256709655874,1,0,0,True,False,False,False,True,False,False
Female,No,Yes,Yes,0.08053825404152173,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.474752805333255,0.026413003449229595,No,-0.4577626773193371,-0.4577626773193371,-0.18713369587121,1,3,2,-1.055012658184437,-0.06246500694475285,0,0,3,True,False,False,False,True,False,False
Male,No,Yes,No,0.4303766534126673,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.491459864715862,-0.4168287028692642,No,-1.52099479117843,-1.52099479117843,0.31165965926416445,1,1,1,-1.055012658184437,-0.9277248051460046,1,2,0,False,False,True,True,False,False,False
Male,No,Yes,No,0.8447376593843661,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,0.3668763820551487,0.8886982030643015,No,0.33125093070145933,0.33125093070145933,0.4007317377295026,5,2,2,1.235007287882481,0.7761334284152156,1,1,3,True,False,False,False,False,True,False
Male,No,Yes,Yes,1.104454260377096,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1.4182003195034847,1.4816458934097063,No,1.4724621041025776,1.4724621041025776,-0.7445891535929618,7,1,2,1.7144859800593935,1.5035860048693006,1,2,3,False,True,False,False,False,False,True
Female,No,No,No,-0.44435050089749173,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.718276459655895,-0.011622187144814512,No,0.6354663237385676,0.6354663237385676,0.9568781723453788,3,3,3,0.32025948200819615,0.4565172926456008,0,0,2,False,True,False,False,False,True,False
Male,No,No,No,-0.664404140329236,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,1.0217135825045145,-0.10191685723433475,No,1.1115637908418607,1.1115637908418607,-1.1292226305612816,4,2,3,0.9616197424503081,0.4632875558114647,1,1,2,False,True,False,False,False,False,True
Female,No,Yes,Yes,1.3421984579098853,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.693274844684646,1.7311802437779678,No,1.7125980269216288,1.7125980269216288,-0.3502256759343035,7,1,1,1.7144859800593935,1.7304664438094357,0,2,0,False,True,False,False,False,False,True
